timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-27T09:22:41,codecarbon,4b44b7b2-3515-4331-b43e-572eb8d81802,2.0031192302703857,5.03580835988227e-05,2.5139833334846096e-05,140.0,0.0,2.9040427207946777,7.788970735338e-05,0,1.6149383809334948e-06,7.950464573431349e-05,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:22:41,codecarbon,2f53764d-1b03-435b-bcc6-c26acb775267,6.404165267944336,0.0001610158510965,2.5142363502474568e-05,140.0,0.0,2.9040427207946777,0.0002490439361996,0,5.165662025483187e-06,0.000254209598225,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:23:06,codecarbon,341dc80e-d3f6-45fe-96dd-c2af3cd53bba,2.002650260925293,5.034654857895697e-05,2.513996056190817e-05,140.0,0.0,2.9040427207946777,7.787178489896988e-05,0,1.614649505554553e-06,7.948643440452443e-05,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:23:06,codecarbon,67558fd3-2d18-48c5-b404-63ef380378bd,6.36654806137085,0.0001600692605372,2.5142237048116163e-05,140.0,0.0,2.9040427207946777,0.0002475798673099,0,5.135266835061998e-06,0.000252715134145,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:23:09,codecarbon,98683151-1ff4-42a7-9300-bace713d5573,2.001512289047241,5.031757112735488e-05,2.5139776259533748e-05,140.0,0.0,2.9040427207946777,7.782704830169679e-05,0,1.6136369031110577e-06,7.944068520480785e-05,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:23:09,codecarbon,42674435-476b-4db1-be47-bc62da6bdf88,6.384788990020752,0.0001605252545506,2.5141826112273524e-05,140.0,0.0,2.9040427207946777,0.0002482885228263,0,5.146528358989144e-06,0.0002534350511852,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:23:18,codecarbon,6c197139-72b6-4e82-8d29-563773253fd6,2.003509283065796,5.036786354134168e-05,2.513982039767149e-05,140.0,0.0,2.9040427207946777,7.790486680136787e-05,0,1.615219370899297e-06,7.952008617226717e-05,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:23:18,codecarbon,970a6213-56fe-4926-9f39-6658be6c3177,6.36655330657959,0.0001600702576778,2.514237295592745e-05,140.0,0.0,2.9040427207946777,0.0002475813508033,0,5.135357613476686e-06,0.0002527167084168,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:23:34,codecarbon,13e0c8ff-3531-4efa-a32a-0742ba857cbd,2.003317356109619,5.0363193605339536e-05,2.5139897805879003e-05,140.0,0.0,2.9040427207946777,7.789754205279881e-05,0,1.615171289111856e-06,7.951271334191067e-05,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:23:34,codecarbon,a1473370-8405-4214-aae2-bafcc927b174,6.353720188140869,0.0001597475947325,2.5142371713300406e-05,140.0,0.0,2.9040427207946777,0.0002470823314454,0,5.124961177069167e-06,0.0002522072926225,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:30:23,codecarbon,e2898070-7023-4d55-a156-50ced77881ac,2.0035533905029297,5.036904489527135e-05,2.513985658382069e-05,140.0,0.0,2.9040427207946777,7.790675825542875e-05,0,1.6151930220797794e-06,7.952195127750853e-05,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:30:23,codecarbon,a7d12776-5e7b-4ac5-8e20-fba14e716ee3,6.337740182876587,0.0001593453355947,2.514229536030053e-05,140.0,0.0,2.9040427207946777,0.0002464601450496,0,5.112066410986244e-06,0.0002515722114606,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:30:50,codecarbon,bda9a228-b3b2-4458-a453-28199f595e32,2.0017831325531006,5.032450676060464e-05,2.513983954716418e-05,140.0,0.0,2.9040427207946777,7.783778508504233e-05,0,1.6138500015929937e-06,7.945163508663532e-05,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:30:50,codecarbon,8081b5f0-f4d2-4750-a283-d98b6c8ba09a,6.435534238815308,0.0001617991131637,2.51415200602793e-05,140.0,0.0,2.9040427207946777,0.0002502555516031,0,5.190649938088825e-06,0.0002554462015411,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:31:10,codecarbon,dc3d3fc0-bd58-4b98-92f3-1eb5a0e61f0d,2.0033068656921387,5.036355810739144e-05,2.514021140240586e-05,140.0,0.0,2.9040427207946777,7.78981261783176e-05,0,1.6151626343901171e-06,7.951328881270771e-05,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:31:10,codecarbon,1792b8cb-0305-4b6f-bcdf-1fb42e2f4421,6.362437963485718,0.0001599668002836,2.5142374857208605e-05,140.0,0.0,2.9040427207946777,0.0002474213374985,0,5.132033815674504e-06,0.0002525533713142,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
